"Port_Code","Port","Int_Code","Intl_Geography","Group_ID","I_Mode","Value_2010","Weight"
"42660","Seattle-Tacoma-Bellevue","826","United Kingdom of Great Britain and Northern Ireland","17",4,50.86,0.56
"42660","Seattle-Tacoma-Bellevue","826","United Kingdom of Great Britain and Northern Ireland","17",5,0.59,0.14
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","01",3,1.11,0.71
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","01",4,0.08,0.02
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","01",5,1.9e-03,6.26770293609673e-04
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","02",3,3.32727306e-03,0.02
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","04",3,0.26,0.16
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","04",4,0.08,1.7500000035e-03
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","04",5,1.35e-03,6.75000000000002e-05
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","05",3,1.41,1.53
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","05",4,0.01,4.500000035e-04
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","06",3,0.40,0.08
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","06",4,4.10000074750001e-03,3.49999977000001e-04
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","07",3,2.73315246000001e-03,2.94275995e-04
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","07",4,9.24999990000001e-03,8.50000006000002e-04
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","08",3,1.79,0.60
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","08",4,0.23,5.95000000000002e-03
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","09",3,0.02,0.03
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","09",4,0.59,7.00000001999997e-03
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","10",3,1.02,0.38
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","10",4,0.19,5.99999993000001e-04
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","10",5,42.61,0.03
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","11",4,0.54,3.200000081e-03
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","11",5,2.47109174999999e-04,2.47109174999999e-05
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","12",3,0.04,0.01
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","12",4,4.049999904e-03,2.00000009e-04
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","13",3,0.78,0.99
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","16",3,0.01,7.29552095999998e-04
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","16",4,7.40000015999999e-03,1.5e-04
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","17",3,16.02,4.44
"42660","Seattle-Tacoma-Bellevue","011","Western Africa","17",4,0.07,2.35000021399998e-03
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","01",3,12.04,4.72
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","01",4,0.03,4.29999978399999e-03
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","02",3,0.03,0.01
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","04",3,0.69,0.02
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","04",4,0.09,2.349999924e-03
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","05",3,0.71,0.92
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","05",4,0.01,1.74999999749999e-03
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","06",3,4.65,1.18
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","06",4,0.26,0.02
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","07",3,0.34,0.27
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","07",4,3.54999979e-03,9.99999985000004e-05
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","08",3,0.72,0.23
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","08",4,0.78,0.01
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","09",3,0.24,0.05
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","09",4,0.75,6.95000011999997e-03
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","10",3,0.46,0.07
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","10",4,0.63,2.04999995500001e-03
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","10",5,0.95,8.54313696871978e-04
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","11",4,0.78,4.75000001399999e-03
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","11",5,2.504923162e-03,4.41283719999999e-05
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","12",3,0.17,8.70726050599998e-03
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","12",4,0.08,3.00000001199999e-03
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","13",3,1.53,1.51
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","16",3,3.38806609499999e-03,3.22507295999999e-04
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","16",4,0.02,9.99999999999999e-05
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","17",3,0.92,0.41
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","17",4,0.15,3.850000053e-03
"42660","Seattle-Tacoma-Bellevue","014","Eastern Africa","17",5,0.01,9.38805943607842e-05
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","01",3,27.59,22.37
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","01",4,0.08,5.20000006150001e-03
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","04",3,0.22,0.13
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","04",4,0.19,6.65000003250001e-03
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","05",3,1.99,4.23
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","05",4,5.50000011600001e-03,4.00000001500001e-04
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","06",3,3.10,0.76
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","06",4,0.51,0.02
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","06",5,0.40,5.72401820393957e-03
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","07",3,0.19,0.27
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","07",4,0.02,1.00000000400001e-03
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","08",3,4.42,1.41
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","08",4,0.56,0.01
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","09",3,0.03,0.02
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","09",4,0.90,5.55000010749997e-03
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","10",3,0.07,0.04
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","10",4,2.49,3.35000001e-03
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","10",5,910.57,0.81
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","11",4,2.04,8.99999999899998e-03
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","11",5,1.606984025e-03,1.606984025e-04
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","12",3,0.03,2.36388907799999e-03
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","12",4,0.01,1.149999971e-03
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","12",5,1.3e-03,5.25285076846803e-05
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","17",3,0.43,0.05
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","17",4,0.38,0.01
"42660","Seattle-Tacoma-Bellevue","015","Northern Africa","17",5,0.01,1.37759567952941e-04
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","01",3,1.16,1.44
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","01",4,4.09999916900001e-03,6.99999961500001e-04
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","04",3,0.27,0.05
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","04",4,6.050011226e-03,1.499999125e-04
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","05",3,0.97,0.70
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","06",4,0.01,1.14999984e-03
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","06",5,5.47850839999999e-04,7.68498615592121e-06
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","07",4,5.19999984600001e-03,9.99999980000004e-05
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","08",3,1.17,0.09
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","08",4,0.03,1.15000025e-03
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","09",3,0.02,0.05
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","09",4,0.02,3.99999942499999e-04
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","10",3,0.41,0.09
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","10",4,1.25,1.500000048e-03
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","11",4,0.04,9.99999534999999e-05
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","11",5,5.91664999999998e-06,5.91664999999999e-07
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","12",3,0.09,0.02
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","13",3,0.11,0.12
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","17",3,0.03,0.01
"42660","Seattle-Tacoma-Bellevue","017","Middle Africa","17",4,0.28,2.0999999385e-03
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","01",3,5.25,4.55
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","01",5,1.05e-03,1.99441340782123e-04
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","03",3,0.08,0.01
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","04",3,0.18,0.07
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","04",5,4.756224775e-04,6.46876482763367e-05
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","05",3,1.98,2.27
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","05",4,1.6000000235e-03,4.99999995000001e-05
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","06",3,0.03,0.01
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","06",4,0.03,2.60000000000001e-03
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","06",5,1.1952428325e-03,4.98017846874999e-05
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","07",3,0.20,0.22
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","08",3,0.71,0.06
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","08",4,0.12,1.95000001150001e-03
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","09",3,0.14,0.04
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","09",4,0.31,2.10000003299999e-03
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","11",4,0.21,1.150000026e-03
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","13",3,6.82144580234605e-03,0.04
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","17",3,0.10,0.02
"42660","Seattle-Tacoma-Bellevue","029","Caribbean","17",4,0.13,1.8000000025e-03
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","01",3,229.87,167.37
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","01",4,1.08,0.22
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","01",5,0.12,0.01
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","02",3,2.02,8.58
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","03",3,0.13,0.10
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","03",4,2.99627450956559e-03,6.5352374826636e-05
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","04",3,31.99,14.52
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","04",4,1.79,0.04
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","04",5,0.10,7.54262084047468e-03
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","05",3,133.77,152.02
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","05",4,0.09,2.05730896600001e-03
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","05",5,0.02,1.21330275229357e-03
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","06",3,5.96,1.84
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","06",4,0.54,0.01
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","06",5,2.3550018525e-03,7.50837055652199e-05
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","07",3,18.42,18.73
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","07",4,0.23,9.25667473150002e-03
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","07",5,0.10,0.02
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","08",3,139.22,17.98
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","08",4,4.74,0.09
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","08",5,0.67,0.05
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","09",3,6.74,0.62
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","09",4,25.36,0.07
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","09",5,1.34,0.05
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","10",3,111.65,4.70
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","10",4,10.83,0.01
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","10",5,1.77,0.10
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","11",3,10.04,0.20
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","11",4,6.13,0.01
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","11",5,0.05,1.14903615429772e-03
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","12",3,6.32,0.54
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","12",4,0.13,1.1054015635e-03
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","12",5,0.13,0.01
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","13",3,1.19,2.69
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","16",3,8.92,0.15
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","16",4,0.39,0.01
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","17",3,15.57,2.20
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","17",4,1.34,0.05
"42660","Seattle-Tacoma-Bellevue","053","Australia and New Zealand","17",5,0.30,0.05
"42660","Seattle-Tacoma-Bellevue","054","Melanesia","01",3,6.22,8.45
"42660","Seattle-Tacoma-Bellevue","054","Melanesia","01",4,0.09,7.00501706149999e-03
"42660","Seattle-Tacoma-Bellevue","054","Melanesia","01",5,0.01,1.10981160891613e-03
"42660","Seattle-Tacoma-Bellevue","054","Melanesia","04",3,0.06,0.01
"42660","Seattle-Tacoma-Bellevue","054","Melanesia","05",3,0.18,0.11
"42660","Seattle-Tacoma-Bellevue","054","Melanesia","07",3,0.15,0.26
"42660","Seattle-Tacoma-Bellevue","054","Melanesia","08",3,2.20,0.30
"42660","Seattle-Tacoma-Bellevue","054","Melanesia","08",4,0.01,2.52694330000001e-04
"42660","Seattle-Tacoma-Bellevue","054","Melanesia","09",3,0.15,0.03
"42660","Seattle-Tacoma-Bellevue","054","Melanesia","09",4,0.06,4.52150259999998e-04
"42660","Seattle-Tacoma-Bellevue","054","Melanesia","10",3,11.99,0.92
"42660","Seattle-Tacoma-Bellevue","054","Melanesia","10",4,0.44,5.52417030000002e-04
"42660","Seattle-Tacoma-Bellevue","054","Melanesia","10",5,0.04,6.57375491555378e-05
"42660","Seattle-Tacoma-Bellevue","054","Melanesia","12",3,0.12,0.02
"42660","Seattle-Tacoma-Bellevue","054","Melanesia","17",3,0.17,0.15
"42660","Seattle-Tacoma-Bellevue","054","Melanesia","17",4,0.05,2.52596879999998e-04
"42660","Seattle-Tacoma-Bellevue","057","Micronesia","01",3,1.69,2.49
"42660","Seattle-Tacoma-Bellevue","057","Micronesia","03",3,6.17958175108125e-03,0.01
"42660","Seattle-Tacoma-Bellevue","057","Micronesia","04",3,0.45,0.25
"42660","Seattle-Tacoma-Bellevue","057","Micronesia","04",4,3.00611089800001e-03,1.004087105e-04
"42660","Seattle-Tacoma-Bellevue","057","Micronesia","05",3,0.80,2.43
"42660","Seattle-Tacoma-Bellevue","057","Micronesia","05",4,2.29411763e-03,2.19999999999999e-04
"42660","Seattle-Tacoma-Bellevue","057","Micronesia","07",3,0.36,0.21
"42660","Seattle-Tacoma-Bellevue","057","Micronesia","08",3,0.14,0.03
"42660","Seattle-Tacoma-Bellevue","057","Micronesia","08",4,0.07,8.59153890000002e-04
"42660","Seattle-Tacoma-Bellevue","057","Micronesia","09",3,0.04,0.01
"42660","Seattle-Tacoma-Bellevue","057","Micronesia","09",4,0.03,2.51192859999998e-04
"42660","Seattle-Tacoma-Bellevue","057","Micronesia","10",3,0.25,0.20
"42660","Seattle-Tacoma-Bellevue","057","Micronesia","10",4,8.75809275000002e-03,1.04812862e-04
"42660","Seattle-Tacoma-Bellevue","057","Micronesia","11",4,6.50837357499997e-03,5.04156554999998e-05
"42660","Seattle-Tacoma-Bellevue","057","Micronesia","12",3,7.62757984199996e-03,1.90803853499999e-03
"42660","Seattle-Tacoma-Bellevue","057","Micronesia","17",3,0.05,7.02653822250001e-03
"42660","Seattle-Tacoma-Bellevue","061","Polynesia","01",3,0.36,0.53
"42660","Seattle-Tacoma-Bellevue","061","Polynesia","01",4,8.42423420699998e-03,8.84662241099998e-03
"42660","Seattle-Tacoma-Bellevue","061","Polynesia","04",3,5.17915792800001e-03,0.32
"42660","Seattle-Tacoma-Bellevue","061","Polynesia","04",4,5.47255580399998e-03,5.0137076e-05
"42660","Seattle-Tacoma-Bellevue","061","Polynesia","05",3,0.39,0.17
"42660","Seattle-Tacoma-Bellevue","061","Polynesia","06",5,2.140885725e-04,6.82571154897562e-06
"42660","Seattle-Tacoma-Bellevue","061","Polynesia","09",3,0.01,1.44963925599999e-03
"42660","Seattle-Tacoma-Bellevue","061","Polynesia","09",4,0.01,4.01910909999997e-04
"42660","Seattle-Tacoma-Bellevue","061","Polynesia","10",4,0.11,2.00878920000001e-04
"42660","Seattle-Tacoma-Bellevue","061","Polynesia","11",4,0.06,1.51246966499999e-04
"42660","Seattle-Tacoma-Bellevue","061","Polynesia","12",3,0.02,0.01
"42660","Seattle-Tacoma-Bellevue","061","Polynesia","17",3,3.14854845500002e-03,1.73507928000001e-04
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","01",3,0.67,0.26
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","01",4,0.04,0.02
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","03",3,0.12,0.04
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","03",4,2.24672067556564e-03,5.76658286438131e-03
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","04",3,0.17,0.01
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","04",4,0.03,1.48805492e-04
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","06",3,0.24,0.05
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","07",4,4.70638682800001e-03,3.04537283500001e-04
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","07",5,8.35899747000002e-03,2.5343768925e-03
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","08",3,5.46,0.16
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","08",4,0.66,8.19751536600002e-03
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","09",4,0.07,2.28539206649999e-03
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","10",3,1.87,0.33
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","10",4,0.84,1.1307991675e-03
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","11",4,0.80,3.32684481499999e-03
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","17",3,0.16,0.01
"42660","Seattle-Tacoma-Bellevue","143","Central Asia","17",4,0.24,7.140653406e-03
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","01",3,183.02,78.08
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","01",4,0.51,0.11
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","01",5,12.36,1.59
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","03",3,5.69,3.53
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","03",4,4.94278539877208e-03,1.34803236384994e-03
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","04",3,12.28,6.52
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","04",4,2.51,0.05
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","04",5,0.56,0.08
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","05",3,3.61,4.50
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","05",4,0.41,0.09
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","05",5,2.69999993149999e-03,9.86896526686208e-03
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","06",3,0.90,0.06
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","06",4,3.43,0.11
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","06",5,0.10,0.01
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","07",3,8.12,14.10
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","07",4,0.84,0.04
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","07",5,0.26,0.15
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","08",3,90.12,13.52
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","08",4,17.81,0.39
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","08",5,0.24,0.01
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","09",3,12.17,0.21
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","09",4,23.20,0.19
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","09",5,1.04,0.06
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","10",3,70.78,6.46
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","10",4,16.81,0.07
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","10",5,299.91,0.30
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","11",3,1.40,0.05
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","11",4,49.40,0.22
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","11",5,0.91,5.73032892825644e-03
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","12",3,26.56,14.05
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","12",4,0.74,0.02
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","12",5,5.25,0.05
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","13",3,0.33,0.67
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","16",3,2.96628570149999e-03,1.84615384e-04
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","16",4,0.16,2.5886366225e-03
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","17",3,8.76,1.39
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","17",4,6.79,0.14
"42660","Seattle-Tacoma-Bellevue","151","Eastern Europe","17",5,0.20,0.06
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","01",3,50.06,34.02
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","01",4,0.02,3.65000000000001e-03
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","01",5,0.05,7.82818857899999e-03
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","02",3,0.59,2.55
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","03",3,21.73,36.99
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","04",3,2.92,1.74
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","04",4,0.01,6.49999997500001e-04
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","05",3,4.15,7.26
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","05",4,2.59999996299999e-03,1.00000017e-04
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","06",3,2.02,0.19
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","06",4,0.09,2.200000016e-03
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","06",5,0.11,4.61584241272916e-03
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","07",3,0.19,0.23
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","07",4,3.20000018100001e-03,5.00000000000002e-05
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","08",3,6.51,0.99
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","08",4,0.47,3.40000003600002e-03
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","09",3,0.09,0.02
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","09",4,0.20,2.05000005099999e-03
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","10",3,3.17,0.33
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","10",4,0.03,1.49999984e-04
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","10",5,0.11,1.31417381056578e-04
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","11",3,1.20,2.15775377549999e-03
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","11",4,0.80,1.7500000125e-03
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","11",5,0.18,5.57104413347685e-04
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","12",4,4.29999995249998e-03,1.99999999499999e-04
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","13",3,0.16,0.78
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","16",3,2.720553271e-03,5.15803669999999e-05
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","16",4,1.95e-03,2.0e-04
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","17",3,1.65,0.52
"42660","Seattle-Tacoma-Bellevue","005rem","Remainder of South America","17",4,0.01,5.0e-04
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","01",3,38.33,28.98
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","01",4,3.8999999565e-03,7.99999999999999e-04
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","01",5,0.34,0.07
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","02",3,0.01,0.04
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","04",3,1.92,1.18
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","04",4,0.01,9.99999904999999e-05
"42660","Seattle-Tacoma-Bellevue","013rem","Remainder of Central America","05",3,3.36,4.08
